ID_ROTINA;CONTRATO;OPERADORA;TIPO DE ARQUIVO
6156;8IJDC;SUL AMÉRICA;FATURA TÉCNICA
6157;455300;ODONTOPREV;FATURA TÉCNICA
4949;845625;ODONTOPREV;FATURA TÉCNICA
4950;845625;ODONTOPREV;FATURA TÉCNICA
4952;9804358;ALLIANZ;FATURA TÉCNICA
4953;9804358;ALLIANZ;FATURA TÉCNICA
6176;93322;BRADESCO;FATURA TÉCNICA
6177;74534;BRADESCO;FATURA TÉCNICA
8171;74534;BRADESCO;FATOR MODERADOR
2426;74515;BRADESCO;FATOR MODERADOR
2426;74515;BRADESCO;FATOR MODERADOR
6178;74515;BRADESCO;FATURA TÉCNICA
6179;74515;BRADESCO;FATURA TÉCNICA
6180;93251;BRADESCO;FATURA TÉCNICA
6181;93251;BRADESCO;FATURA TÉCNICA
6767;466649;BRADESCO SPG;FATURA TÉCNICA
6768;466649;BRADESCO SPG;FATURA TÉCNICA
8592;97016696;GNDI;FATURA TÉCNICA
8593;97016696;GNDI;FATOR MODERADOR
6183;472299;BRADESCO SPG;FATURA TÉCNICA
6184;472299;BRADESCO SPG;FATURA TÉCNICA
6185;472299;BRADESCO SPG;FATURA TÉCNICA
6186;472299;BRADESCO SPG;FATURA TÉCNICA
8585;472299;BRADESCO SPG;FATURA TÉCNICA
8586;472299;BRADESCO SPG;FATURA TÉCNICA
8587;472299;BRADESCO SPG;FATURA TÉCNICA
2662;66416;SUL AMÉRICA;FATOR MODERADOR
6188;999810643;SUL AMÉRICA;FATOR MODERADOR
6189;999810643;SUL AMÉRICA;FATURA TÉCNICA
6190;999810643;SUL AMÉRICA;FATURA TÉCNICA
6196;150673;SUL AMÉRICA;FATURA TÉCNICA
6197;150678;SUL AMÉRICA;FATURA TÉCNICA
6198;157968;SUL AMÉRICA;FATURA TÉCNICA
7065;8GO9A;SUL AMÉRICA;FATOR MODERADOR
661;92420;BRADESCO;FATURA TÉCNICA
665;74092;BRADESCO;FATURA TÉCNICA
760;74092;BRADESCO;FATOR MODERADOR
6202;93370;BRADESCO;FATURA TÉCNICA
6204;74565;BRADESCO;FATURA TÉCNICA
6205;74565;BRADESCO;FATOR MODERADOR
6274;106908;BRADESCO SPG;FATURA TÉCNICA
6275;106909;BRADESCO SPG;FATURA TÉCNICA
6277;37409;SUL AMÉRICA;FATURA TÉCNICA
6278;37409;SUL AMÉRICA;FATURA TÉCNICA
6279;37409;SUL AMÉRICA;FATURA TÉCNICA
6280;37409;SUL AMÉRICA;FATURA TÉCNICA
6281;37409;SUL AMÉRICA;FATURA TÉCNICA
6282;37409;SUL AMÉRICA;FATURA TÉCNICA
6283;37409;SUL AMÉRICA;FATURA TÉCNICA
6284;37409;SUL AMÉRICA;FATURA TÉCNICA
6285;37409;SUL AMÉRICA;FATURA TÉCNICA
6286;37409;SUL AMÉRICA;FATURA TÉCNICA
6287;37409;SUL AMÉRICA;FATURA TÉCNICA
6288;37409;SUL AMÉRICA;FATURA TÉCNICA
6289;37409;SUL AMÉRICA;FATURA TÉCNICA
6301;8714317;SEGUROS UNIMED;FATURA TÉCNICA
6311;8714317;SEGUROS UNIMED;FATURA TÉCNICA
6311;8714317;SEGUROS UNIMED;FATURA TÉCNICA
6312;8714317;SEGUROS UNIMED;FATURA TÉCNICA
6313;8714317;SEGUROS UNIMED;FATURA TÉCNICA
6315;8714317;SEGUROS UNIMED;FATURA TÉCNICA
6330;4002;METLIFE;FATURA TÉCNICA
6331;5668;METLIFE;FATURA TÉCNICA
6332;4003;METLIFE;FATURA TÉCNICA
6333;4003;METLIFE;FATURA TÉCNICA
6334;128099;BRADESCO SPG;FATURA TÉCNICA
7986;02H75;HAPVIDA;FATURA TÉCNICA
7987;02I2B;HAPVIDA;FATURA TÉCNICA
7988;02M4Z;HAPVIDA;FATURA TÉCNICA
6355;405862;BRADESCO SPG;FATURA TÉCNICA
6356;405862;BRADESCO SPG;FATURA TÉCNICA
6357;143430;UNIMED ODONTO;FATOR MODERADOR
6358;143430;UNIMED ODONTO;FATURA TÉCNICA
6359;67725;SUL AMÉRICA;FATOR MODERADOR
6360;67725;SUL AMÉRICA;FATURA TÉCNICA
6361;8767351;SEGUROS UNIMED;FATOR MODERADOR
6362;8767351;SEGUROS UNIMED;FATURA TÉCNICA
6363;999811438;SUL AMÉRICA;FATOR MODERADOR
6364;999811438;SUL AMÉRICA;FATURA TÉCNICA
6365;193408;BRADESCO SPG;FATURA TÉCNICA
6366;193408;BRADESCO SPG;FATURA TÉCNICA
6367;193408;BRADESCO SPG;FATURA TÉCNICA
6368;193408;BRADESCO SPG;FATURA TÉCNICA
6369;193408;BRADESCO SPG;FATURA TÉCNICA
6370;327465;BRADESCO SPG;FATURA TÉCNICA
6371;327465;BRADESCO SPG;FATURA TÉCNICA
6372;327465;BRADESCO SPG;FATURA TÉCNICA
6373;327465;BRADESCO SPG;FATURA TÉCNICA
6374;327465;BRADESCO SPG;FATURA TÉCNICA
6375;90549;OMINT;FATURA TÉCNICA
6376;90549;OMINT;FATURA TÉCNICA
669;8715980;SEGUROS UNIMED;FATURA TÉCNICA
670;8715980;SEGUROS UNIMED;FATURA TÉCNICA
6984;816;UNIMED JUNDIAI;FATURA TÉCNICA
6380;74574;BRADESCO;FATURA TÉCNICA
7136;74574;BRADESCO;FATOR MODERADOR
6382;92351;BRADESCO;FATURA TÉCNICA
6383;10373396;PORTO SEGURO;FATURA TÉCNICA
6385;10373396;PORTO SEGURO;FATURA TÉCNICA
6386;10373396;PORTO SEGURO;FATURA TÉCNICA
6390;50922;CARE PLUS;FATURA TÉCNICA
6389;619627;PRIVIAN;FATURA TÉCNICA
6391;306840;BRADESCO SPG;FATURA TÉCNICA
6392;306840;BRADESCO SPG;FATURA TÉCNICA
1866;8728232;SEGUROS UNIMED;FATOR MODERADOR
1867;8718636;SEGUROS UNIMED;FATOR MODERADOR
1868;8728232;SEGUROS UNIMED;FATURA TÉCNICA
1869;8718636;SEGUROS UNIMED;FATURA TÉCNICA
1873;462056;UNIMED CAMPINAS;FATOR MODERADOR
1874;462056;UNIMED CAMPINAS;FATURA TÉCNICA
1878;71947;BRADESCO;FATURA TÉCNICA
6393;348618;BRADESCO SPG;FATURA TÉCNICA
6395;8270;METLIFE;FATURA TÉCNICA
6396;8271;METLIFE;FATURA TÉCNICA
6397;8239;METLIFE;FATURA TÉCNICA
7365;074428;BRADESCO;FATURA TÉCNICA
7366;074428;BRADESCO;FATURA TÉCNICA
7367;074428;BRADESCO;FATURA TÉCNICA
7368;074428;BRADESCO;FATURA TÉCNICA
7369;074428;BRADESCO;FATURA TÉCNICA
7370;074428;BRADESCO;FATURA TÉCNICA
7371;74428;BRADESCO;FATURA TÉCNICA
7372;074428;BRADESCO;FATURA TÉCNICA
7373;074428;BRADESCO;FATURA TÉCNICA
7374;074428;BRADESCO;FATURA TÉCNICA
7375;074428;BRADESCO;FATURA TÉCNICA
7376;074428;BRADESCO;FATURA TÉCNICA
7378;93477;BRADESCO;FATURA TÉCNICA
7379;93477;BRADESCO;FATURA TÉCNICA
7380;93477;BRADESCO;FATURA TÉCNICA
7381;93477;BRADESCO;FATURA TÉCNICA
7382;93477;BRADESCO;FATURA TÉCNICA
7383;93477;BRADESCO;FATURA TÉCNICA
7384;93477;BRADESCO;FATURA TÉCNICA
7385;93477;BRADESCO;FATURA TÉCNICA
7386;93477;BRADESCO;FATURA TÉCNICA
7387;93477;BRADESCO;FATURA TÉCNICA
7388;93477;BRADESCO;FATURA TÉCNICA
7389;93477;BRADESCO;FATURA TÉCNICA
8161;216285;SUL AMÉRICA;FATURA TÉCNICA
1249;97900503;GNDI;FATOR MODERADOR
672;72249;BRADESCO;FATURA TÉCNICA
673;72249;BRADESCO;FATOR MODERADOR
6405;9916;BRADESCO;FATOR MODERADOR
6769;9916;BRADESCO;FATURA TÉCNICA
8502;93089;BRADESCO;FATOR MODERADOR
6407;90416;BRADESCO;FATURA TÉCNICA
6408;72533;BRADESCO;FATURA TÉCNICA
6420;995793000;AMIL ;FATURA TÉCNICA
6421;1088279002 ;AMIL ;FATOR MODERADOR
6422;1088279001 ;AMIL ;FATOR MODERADOR
6423;1088279000 ;AMIL ;FATOR MODERADOR
6424;1088279011 ;AMIL ;FATOR MODERADOR
6425;1088279009 ;AMIL ;FATOR MODERADOR
6426;1088279006 ;AMIL ;FATOR MODERADOR
6427;1088279005 ;AMIL ;FATOR MODERADOR
6428;1088279004 ;AMIL ;FATOR MODERADOR
6429;1088279003 ;AMIL ;FATOR MODERADOR
6430;1088279025 ;AMIL ;FATOR MODERADOR
6431;1088279024 ;AMIL ;FATOR MODERADOR
6432;1088279023 ;AMIL ;FATOR MODERADOR
6433;1088279022 ;AMIL ;FATOR MODERADOR
6434;1088279021 ;AMIL ;FATOR MODERADOR
6435;1088279020 ;AMIL ;FATOR MODERADOR
6436;1088279019 ;AMIL ;FATOR MODERADOR
6437;1088279018 ;AMIL ;FATOR MODERADOR
6438;1088279017 ;AMIL ;FATOR MODERADOR
6439;1088279016 ;AMIL ;FATOR MODERADOR
6440;1088279015 ;AMIL ;FATOR MODERADOR
6441;1088279014 ;AMIL ;FATOR MODERADOR
6442;1088279013 ;AMIL ;FATOR MODERADOR
6443;1088279012 ;AMIL ;FATOR MODERADOR
6444;1088279008 ;AMIL ;FATOR MODERADOR
6445;1088279007 ;AMIL ;FATOR MODERADOR
6446; 1088279007 ;AMIL ;FATOR MODERADOR
6448;8A0QH;SUL AMÉRICA;FATURA TÉCNICA
6449;6851;SUL AMÉRICA;FATURA TÉCNICA
6451;35812;SUL AMÉRICA;FATURA TÉCNICA
6465;259682;UNIMED BH;FATURA TÉCNICA
6485;9695371;PORTO SEGURO;FATOR MODERADOR
6486;3701;ODONTOPREV;FATURA TÉCNICA
6487;9695371;PORTO SEGURO;FATURA TÉCNICA
6488;35422;PRIVIAN;FATURA TÉCNICA
6490;970903;PRIVIAN;FATURA TÉCNICA
6491;035433;PRIVIAN;FATURA TÉCNICA
6494;8BXTN;SUL AMÉRICA;FATURA TÉCNICA
6495;8BXTQ;SUL AMÉRICA;FATURA TÉCNICA
6496;8BXTO;SUL AMÉRICA;FATURA TÉCNICA
6497;8BXTR;SUL AMÉRICA;FATURA TÉCNICA
6498;8BXTP;SUL AMÉRICA;FATURA TÉCNICA
6499;8C3OK ;SUL AMÉRICA;FATURA TÉCNICA
7869;407326;PRIVIAN;FATURA TÉCNICA
6502;437570;BRADESCO SPG;FATURA TÉCNICA
6528;73864;AMIL ;FATURA TÉCNICA
6530;74015;AMIL ;FATURA TÉCNICA
6532;74015001;AMIL ;FATURA TÉCNICA
8060;73426;BRADESCO;FATURA TÉCNICA
8061;73426;BRADESCO;FATURA TÉCNICA
8062;73426;BRADESCO;FATURA TÉCNICA
8063;91204;BRADESCO;FATURA TÉCNICA
8064;91204;BRADESCO;FATURA TÉCNICA
8065;91204;BRADESCO;FATURA TÉCNICA
6534;439960;BRADESCO SPG;FATURA TÉCNICA
8066;74551;BRADESCO;FATURA TÉCNICA
8067;74551;BRADESCO;FATURA TÉCNICA
8068;74551;BRADESCO;FATURA TÉCNICA
8069;74551;BRADESCO;FATURA TÉCNICA
8071;74551;BRADESCO;FATOR MODERADOR
2632;405131;BRADESCO SPG;FATOR MODERADOR
6541;405131;BRADESCO SPG;FATURA TÉCNICA
6991;70604;SUL AMÉRICA;FATURA TÉCNICA
6992;70604;SUL AMÉRICA;FATURA TÉCNICA
6993;70604;SUL AMÉRICA;FATURA TÉCNICA
6542;97013700;GNDI;FATURA TÉCNICA
6543;440621;BRADESCO SPG;FATURA TÉCNICA
6544;0005476;ODONTOPREV;FATURA TÉCNICA
6545;0005476;ODONTOPREV;FATURA TÉCNICA
6546;0005476;ODONTOPREV;FATURA TÉCNICA
6547;0005476;ODONTOPREV;FATURA TÉCNICA
6548;0005476;ODONTOPREV;FATURA TÉCNICA
6549;0005476;ODONTOPREV;FATURA TÉCNICA
6560;147793;BRADESCO SPG;FATURA TÉCNICA
6561;468217;BRADESCO SPG;FATURA TÉCNICA
6562;468216;BRADESCO SPG;FATURA TÉCNICA
6563; ;SEGUROS UNIMED;FATURA TÉCNICA
6564;665290004;SUL AMÉRICA;FATURA TÉCNICA
7631;74632;BRADESCO;FATURA TÉCNICA
7632;74632;BRADESCO;FATOR MODERADOR
6744;8KEH6;SUL AMÉRICA;FATURA TÉCNICA
6746;8KEHF;SUL AMÉRICA;FATURA TÉCNICA
6748;8KGBI;SUL AMÉRICA;FATURA TÉCNICA
6749;8KEI0;SUL AMÉRICA;FATURA TÉCNICA
6750;8KEI1;SUL AMÉRICA;FATURA TÉCNICA
6804;209157;SUL AMÉRICA;FATURA TÉCNICA
6805;209159;SUL AMÉRICA;FATURA TÉCNICA
6806;209160;SUL AMÉRICA;FATURA TÉCNICA
6807;209162;SUL AMÉRICA;FATURA TÉCNICA
6809;209166;SUL AMÉRICA;FATURA TÉCNICA
6812;209176;SUL AMÉRICA;FATURA TÉCNICA
6815;209181;SUL AMÉRICA;FATURA TÉCNICA
6816;209182;SUL AMÉRICA;FATURA TÉCNICA
6817;209187;SUL AMÉRICA;FATURA TÉCNICA
6818;209188;SUL AMÉRICA;FATURA TÉCNICA
6819;209191;SUL AMÉRICA;FATURA TÉCNICA
6822;209198;SUL AMÉRICA;FATURA TÉCNICA
7520;8JVDM;SUL AMÉRICA;RATEIO
7522;8JVER;SUL AMÉRICA;RATEIO
7523;8JVET;SUL AMÉRICA;RATEIO
7524;8JVF5;SUL AMÉRICA;RATEIO
7527;209157;SUL AMÉRICA;RATEIO
7528;209159;SUL AMÉRICA;RATEIO
7529;209160;SUL AMÉRICA;RATEIO
7530;209162;SUL AMÉRICA;RATEIO
7532;209166;SUL AMÉRICA;RATEIO
8475;8KK35;SUL AMÉRICA;FATURA TÉCNICA
8476;8KK3B;SUL AMÉRICA;FATURA TÉCNICA
8477;8KK39;SUL AMÉRICA;FATURA TÉCNICA
8478;8KK3C;SUL AMÉRICA;FATURA TÉCNICA
8479;8KK36;SUL AMÉRICA;FATURA TÉCNICA
8481;8KP0A;SUL AMÉRICA;FATURA TÉCNICA
8482;8KP06;SUL AMÉRICA;FATURA TÉCNICA
8484;8KYTX;SUL AMÉRICA;FATURA TÉCNICA
8485;8KYTV;SUL AMÉRICA;FATURA TÉCNICA
8486;214426;SUL AMÉRICA;FATURA TÉCNICA
8487;214432;SUL AMÉRICA;FATURA TÉCNICA
8488;213535;SUL AMÉRICA;FATURA TÉCNICA
6593;807;INPAO;FATURA TÉCNICA
1347;67640;SUL AMÉRICA;FATURA TÉCNICA
1348;157595;SUL AMÉRICA;FATURA TÉCNICA
6594;8D1SU;SUL AMÉRICA;FATOR MODERADOR
6595;8D1SU;SUL AMÉRICA;FATURA TÉCNICA
6596;139684;SUL AMÉRICA;FATURA TÉCNICA
8076;71484;BRADESCO;FATURA TÉCNICA
8078;92266;BRADESCO;FATURA TÉCNICA
8079;92266;BRADESCO;FATURA TÉCNICA
1764;91814;BRADESCO;FATURA TÉCNICA
6597;73988;BRADESCO;FATURA TÉCNICA
6598;73988;BRADESCO;FATURA TÉCNICA
6599;1025428000;AMIL ;FATURA TÉCNICA
6600;1025428001;AMIL ;FATURA TÉCNICA
6601;1025431000;AMIL ;FATURA TÉCNICA
6602;1025431001;AMIL ;FATURA TÉCNICA
6603;1110763000;AMIL ;FATURA TÉCNICA
6606;1164466000;AMIL ;FATURA TÉCNICA
6609;9802827;ALLIANZ;FATURA TÉCNICA
6610;431746;BRADESCO SPG;FATURA TÉCNICA
6614;20484;CARE PLUS;FATURA TÉCNICA
6618;39439;SUL AMÉRICA;FATOR MODERADOR
6619;39439;SUL AMÉRICA;FATOR MODERADOR
6620;39439;SUL AMÉRICA;FATURA TÉCNICA
6621;39439;SUL AMÉRICA;FATURA TÉCNICA
8308;58480356;PORTO SEGURO;FATOR MODERADOR
1541;692;CNU;FATOR MODERADOR
6626;9587;BRADESCO;FATURA TÉCNICA
1540;72898;BRADESCO;FATOR MODERADOR
7062;72898;BRADESCO;FATURA TÉCNICA
6627;692;CNU;FATURA TÉCNICA
6639;135494;BRADESCO SPG;FATURA TÉCNICA
6640;135495;BRADESCO SPG;FATURA TÉCNICA
6641;81540;OMINT;FATURA TÉCNICA
6642;81540;OMINT;FATURA TÉCNICA
694;72086;BRADESCO;FATURA TÉCNICA
696;719;METLIFE;FATURA TÉCNICA
6644;752690;BRADESCO SPG;FATURA TÉCNICA
6647;72354;OMINT;FATURA TÉCNICA
6648;352405;BRADESCO SPG;FATURA TÉCNICA
6664;23649000;AMIL ;FATURA TÉCNICA
6666;278920000;AMIL ;FATURA TÉCNICA
6667;33848;SUL AMÉRICA;FATURA TÉCNICA
6668;98116;OMINT;FATURA TÉCNICA
6670;1413;CNU;FATURA TÉCNICA
6671;1413;CNU;FATURA TÉCNICA
6672;1413;CNU;FATURA TÉCNICA
6673;1413;CNU;FATURA TÉCNICA
6674;1413;CNU;FATURA TÉCNICA
6675;1413;CNU;FATURA TÉCNICA
6676;1413;CNU;FATURA TÉCNICA
6677;1413;CNU;FATURA TÉCNICA
6678;1413;CNU;FATURA TÉCNICA
6679;1413;CNU;FATURA TÉCNICA
6680;1413;CNU;FATURA TÉCNICA
6681;1413;CNU;FATURA TÉCNICA
6682;1413;CNU;FATURA TÉCNICA
6683;1413;CNU;FATURA TÉCNICA
6684;1413;CNU;FATURA TÉCNICA
6685;1413;CNU;FATURA TÉCNICA
6686;4199130254;PROMED;FATURA TÉCNICA
2911;72092;BRADESCO;FATURA TÉCNICA
2899;74135;BRADESCO;FATOR MODERADOR
6687;74135;BRADESCO;FATURA TÉCNICA
731;70616;SUL AMÉRICA;FATOR MODERADOR
2322;11341;ODONTOPREV;FATOR MODERADOR
2678;11341;ODONTOPREV;FATURA TÉCNICA
7054;70616;SUL AMÉRICA;FATURA TÉCNICA
6688;469697;BRADESCO SPG;FATURA TÉCNICA
6689;844599001;AMIL ;FATURA TÉCNICA
6726;5331;SAMP;FATURA TÉCNICA
6730;74503;BRADESCO;FATOR MODERADOR
1734;94003119;GNDI;FATOR MODERADOR
1642;108963000;AMIL ;FATURA TÉCNICA
1643;108963005;AMIL ;FATURA TÉCNICA
6754;70485;SUL AMÉRICA;FATOR MODERADOR
a6754;70485;SUL AMÉRICA;FATOR MODERADOR
a6755;70485;SUL AMÉRICA;FATOR MODERADOR
a67546;70485;SUL AMÉRICA;FATOR MODERADOR
a6757;70485;SUL AMÉRICA;FATOR MODERADOR
a6758;70485;SUL AMÉRICA;FATOR MODERADOR
a6759;70485;SUL AMÉRICA;FATOR MODERADOR
a6760;70485;SUL AMÉRICA;FATOR MODERADOR
5103;75687800;AMIL ;FATURA TÉCNICA
5104;756884000;AMIL ;FATURA TÉCNICA
5113;6855;UNIODONTO;FATURA TÉCNICA
5110;59946646 ;SEGUROS UNIMED;FATOR MODERADOR
5111;59946646 ;SEGUROS UNIMED;FATOR MODERADOR
5112;59946646 ;SEGUROS UNIMED;FATURA TÉCNICA
8211;00061743;OMINT;FATURA TÉCNICA
4203;33150000;INTERODONTO;FATURA TÉCNICA
4204;28420000;INTERODONTO;FATURA TÉCNICA
4199;8AR0A;SUL AMÉRICA;FATOR MODERADOR
4200;8AR0A;SUL AMÉRICA;FATURA TÉCNICA
4201;8EC6F;SUL AMÉRICA;FATOR MODERADOR
4202;8EC6F;SUL AMÉRICA;FATURA TÉCNICA
4775;21975;CARE PLUS;FATURA TÉCNICA
4776;21979;CARE PLUS;FATURA TÉCNICA
1236;8720037;SEGUROS UNIMED;FATURA TÉCNICA
4258;852514000;AMIL ;FATURA TÉCNICA
4259;15639;METLIFE;FATURA TÉCNICA
4262;73806;BRADESCO;FATURA TÉCNICA
4277;74107;BRADESCO;FATOR MODERADOR
861;047545;ODONTOPREV;FATURA TÉCNICA
761;74140;BRADESCO;FATOR MODERADOR
3042;8711100;SEGUROS UNIMED;FATOR MODERADOR
4778;74445;BRADESCO;FATURA TÉCNICA
4779;92321;BRADESCO;FATURA TÉCNICA
4910;8721769;SEGUROS UNIMED;FATOR MODERADOR
4911;8721769;SEGUROS UNIMED;FATURA TÉCNICA
1924;74445;BRADESCO;FATOR MODERADOR
737;74140;BRADESCO;FATURA TÉCNICA
3048;10457;CARE PLUS;FATOR MODERADOR
4431;10457;CARE PLUS;FATURA TÉCNICA
4432;8711100;SEGUROS UNIMED;FATURA TÉCNICA
4433;15106;ODONTOPREV;FATURA TÉCNICA
8197;36851;PRIVIAN;FATURA TÉCNICA
3626;68556;SUL AMÉRICA;FATOR MODERADOR
4956;68556;SUL AMÉRICA;FATURA TÉCNICA
4957;999812099;SUL AMÉRICA;FATURA TÉCNICA
7056;38593;SUL AMÉRICA;FATURA TÉCNICA
7057;38593;SUL AMÉRICA;FATOR MODERADOR
7058;38593;SUL AMÉRICA;FATOR MODERADOR
7059;38593;SUL AMÉRICA;FATURA TÉCNICA
7060;38593;SUL AMÉRICA;FATOR MODERADOR
7061;38593;SUL AMÉRICA;FATURA TÉCNICA
7066;3536;E-PHARMA;FATURA TÉCNICA
7067;73759;BRADESCO;FATOR MODERADOR
7068;74272;BRADESCO;FATOR MODERADOR
7069;393291;AMIL ;FATOR MODERADOR
7070;28869;HAPVIDA;FATURA TÉCNICA
7072;28353;METLIFE;FATURA TÉCNICA
4026;74067;BRADESCO;FATURA TÉCNICA
290;91969;BRADESCO;FATURA TÉCNICA
291;91969;BRADESCO;FATURA TÉCNICA
292;91969;BRADESCO;FATURA TÉCNICA
293;91969;BRADESCO;FATURA TÉCNICA
294;91969;BRADESCO;FATURA TÉCNICA
295;73928;BRADESCO;FATURA TÉCNICA
296;73928;BRADESCO;FATURA TÉCNICA
297;73928;BRADESCO;FATURA TÉCNICA
298;73928;BRADESCO;FATURA TÉCNICA
299;73928;BRADESCO;FATURA TÉCNICA
300;73928;BRADESCO;FATOR MODERADOR
301;29870;METLIFE;FATURA TÉCNICA
302;636760;BRADESCO SPG;FATURA TÉCNICA
303;70980;SUL AMÉRICA;FATURA TÉCNICA
304;03UUJ;HAPVIDA;FATURA TÉCNICA
305;76817;SUL AMÉRICA;FATURA TÉCNICA
306;76668;SUL AMÉRICA;FATURA TÉCNICA
307;642672;BRADESCO SPG;FATURA TÉCNICA
308;8719942;SEGUROS UNIMED;FATURA TÉCNICA
309;8719942;SEGUROS UNIMED;FATOR MODERADOR
